scenario,project_id,plant,destination_country,week,transit_time_days,shipping_cost,landed_cost_proxy,on_time_feasible_flag,expedite_option_flag,logistics_risk_score,synthetic_dependency_flag,scope_id
expected_value,SF-100559,NW01,US,2026-W05,1,615.8829686059906,741.6260351990484,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W06,1,1083.5752125,1304.805668689382,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W07,1,1083.5752125,1304.805668689382,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W08,1,1083.5752125,1304.805668689382,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W09,1,1078.529600345622,1298.7299083129049,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W10,1,1048.2559274193547,1262.275346054042,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W11,1,1048.2559274193547,1262.275346054042,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W12,1,1048.2559274193547,1262.275346054042,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W13,1,1048.2559274193547,1262.275346054042,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W14,1,1378.9252768817205,1660.456512126374,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W15,1,1511.1930166666666,1819.7289785553069,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W16,1,1511.1930166666666,1819.7289785553069,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W17,1,1511.1930166666666,1819.7289785553069,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W18,1,1378.973976344086,1660.5151544188736,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W19,1,1202.6819225806453,1448.2300555702964,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W20,1,1202.6819225806453,1448.2300555702964,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W21,1,1202.6819225806453,1448.2300555702964,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W22,1,1202.6819225806453,1448.2300555702964,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W23,1,1108.560471666667,1334.8920968563057,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W24,1,1108.560471666667,1334.8920968563057,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W25,1,1108.560471666667,1334.8920968563057,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W26,1,1108.560471666667,1334.8920968563057,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W27,1,763.7926278494623,919.7339871053372,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W28,1,625.8854903225806,753.67074320495,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W29,1,625.8854903225806,753.67074320495,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W30,1,625.8854903225806,753.67074320495,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W31,1,561.8943967741935,676.6147708604664,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W32,1,401.91666290322576,483.9748399992571,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W33,1,401.91666290322576,483.9748399992571,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W34,1,401.91666290322576,483.9748399992571,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W35,1,401.91666290322576,483.9748399992571,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W36,1,294.73888612903227,354.9148826661219,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W37,1,276.8759233333333,333.404889777266,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W38,1,276.8759233333333,333.404889777266,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W39,1,276.8759233333333,333.404889777266,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W40,1,118.66111,142.88780990454256,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100559,NW01,US,2026-W53,1,230.5432548387097,277.61261269313985,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W13,3,550.1441599999999,622.3014163227831,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W14,3,962.75228,1089.0274785648708,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W15,3,962.75228,1089.0274785648708,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W16,3,962.75228,1089.0274785648708,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W17,3,1239.057651612903,1401.573237647913,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W18,3,1929.8210806451611,2182.9376353555185,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W19,3,1929.8210806451611,2182.9376353555185,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W20,3,1929.8210806451611,2182.9376353555185,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W21,3,1929.8210806451611,2182.9376353555185,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W22,3,2224.7779858064514,2516.581274935471,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W23,3,2273.9374700000003,2572.188548198797,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W24,3,2273.9374700000003,2572.188548198797,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W25,3,2273.9374700000003,2572.188548198797,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W26,3,2191.178797741936,2478.575196092711,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W27,3,2129.109793548387,2408.365182013147,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W28,3,2129.109793548387,2408.365182013147,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W29,3,2129.109793548387,2408.365182013147,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W30,3,2045.8626096774192,2314.199244801732,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W31,3,1546.3795064516128,1749.2036215332453,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W32,3,1546.3795064516128,1749.2036215332453,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W33,3,1546.3795064516128,1749.2036215332453,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W34,3,1546.3795064516128,1749.2036215332453,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W35,3,1604.3001661290325,1814.721191603621,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W36,3,1627.46843,1840.9282196317715,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W37,3,1627.46843,1840.9282196317715,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W38,3,1627.46843,1840.9282196317715,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W39,3,1336.1273116129034,1511.3746157084763,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W40,3,947.672487096774,1071.9698104774156,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W41,3,947.672487096774,1071.9698104774156,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W42,3,947.672487096774,1071.9698104774156,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W43,3,947.672487096774,1071.9698104774156,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W44,3,792.880375,896.8750669588849,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W45,3,792.880375,896.8750669588849,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W46,3,792.880375,896.8750669588849,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W47,3,792.880375,896.8750669588849,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W48,3,546.9728387096774,618.7141425242531,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W49,3,448.6098241935483,507.4497727504004,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W50,3,448.6098241935483,507.4497727504004,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W51,3,448.6098241935483,507.4497727504004,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100585,NW05,CN,2027-W52,3,320.4355887096774,362.4641233931432,True,True,0.28378778,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W30,3,597.1291161290324,708.4844818809131,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W31,3,4179.903812903226,4959.391373166392,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W32,3,4179.903812903226,4959.391373166392,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W33,3,4179.903812903226,4959.391373166392,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W34,3,4179.903812903226,4959.391373166392,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W35,3,4061.767932258065,4819.22497375681,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W36,3,4014.51358,4763.158413992976,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W37,3,4014.51358,4763.158413992976,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W38,3,4014.51358,4763.158413992976,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W39,3,5028.114537419354,5965.7803089133895,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W40,3,6379.582480645161,7569.276168807276,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W41,3,6379.582480645161,7569.276168807276,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W42,3,6379.582480645161,7569.276168807276,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W43,3,6379.582480645161,7569.276168807276,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W44,3,8268.19721,9810.088401635136,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W45,3,8268.19721,9810.088401635136,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W46,3,8268.19721,9810.088401635136,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W47,3,8268.19721,9810.088401635136,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W48,3,5407.994463225806,6416.501978887671,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W49,3,4263.913364516129,5059.067409788685,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W50,3,4263.913364516129,5059.067409788685,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W51,3,4263.913364516129,5059.067409788685,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2027-W52,3,3045.652403225806,3613.619578420489,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W01,3,4833.692432258064,5735.101481301796,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W02,3,4833.692432258064,5735.101481301796,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W03,3,4833.692432258064,5735.101481301796,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W04,3,4833.692432258064,5735.101481301796,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W05,3,3151.08592480534,3738.7148248110775,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W06,3,2870.6515068965523,3405.9837153959584,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W07,3,2870.6515068965523,3405.9837153959584,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W08,3,2870.6515068965523,3405.9837153959584,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W09,3,2783.6746932146834,3302.787068117188,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W10,3,2748.883967741935,3261.508409205679,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W11,3,2748.883967741935,3261.508409205679,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W12,3,2748.883967741935,3261.508409205679,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W13,3,2242.22500172043,2660.365364366281,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W14,3,975.5775866666668,1157.507752267784,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W15,3,975.5775866666668,1157.507752267784,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W16,3,975.5775866666668,1157.507752267784,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100598,NW02,DE,2028-W17,3,975.5775866666668,1157.507752267784,True,True,0.08868665,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W05,1,4227.946262068965,5091.153974382438,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W06,1,4932.603972413794,5939.679636779512,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W07,1,4932.603972413794,5939.679636779512,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W08,1,4932.603972413794,5939.679636779512,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W09,1,6936.217404560623,8352.365100574552,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W10,1,7737.662777419355,9317.43928609257,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W11,1,7737.662777419355,9317.43928609257,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W12,1,7737.662777419355,9317.43928609257,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W13,1,8040.524733870967,9682.135703147624,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W14,1,8797.679624999999,10593.876745785265,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W15,1,8797.679624999999,10593.876745785265,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W16,1,8797.679624999999,10593.876745785265,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W17,1,8797.679624999999,10593.876745785265,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W18,1,11377.923239516123,13700.921329291945,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W19,1,11377.923239516123,13700.921329291945,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W20,1,11377.923239516123,13700.921329291945,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W21,1,11377.923239516123,13700.921329291945,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W22,1,10697.893686935482,12882.052085285932,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W23,1,10187.871522499998,12267.90015228142,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W24,1,10187.871522499998,12267.90015228142,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W25,1,10187.871522499998,12267.90015228142,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W26,1,9524.628674596774,11469.244906500026,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W27,1,7866.521554838709,9472.606792046528,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W28,1,7866.521554838709,9472.606792046528,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W29,1,7866.521554838709,9472.606792046528,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W30,1,7866.521554838709,9472.606792046528,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W31,1,4877.78685,5873.670659053144,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W32,1,4379.664399193548,5273.847970220912,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W33,1,4379.664399193548,5273.847970220912,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W34,1,4379.664399193548,5273.847970220912,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W35,1,4088.285775967742,4922.979405737264,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W36,1,3699.780945,4455.154653092398,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W37,1,3699.780945,4455.154653092398,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W38,1,3699.780945,4455.154653092398,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W39,1,3456.351812419355,4162.025289803863,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W40,1,1995.7770169354835,2403.2491100726465,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W41,1,1995.7770169354835,2403.2491100726465,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W42,1,1995.7770169354835,2403.2491100726465,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W43,1,1995.7770169354835,2403.2491100726465,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100603,NW01,US,2028-W44,1,570.2220048387097,686.6426028778992,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W09,1,1081.4933104838708,1302.2987106850237,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W10,1,1514.090634677419,1823.218194959033,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W11,1,1514.090634677419,1823.218194959033,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W12,1,1514.090634677419,1823.218194959033,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W13,1,1621.3560704838712,1952.3837084186684,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W14,1,1889.51966,2275.2974920677543,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W15,1,1889.51966,2275.2974920677543,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W16,1,1889.51966,2275.2974920677543,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W17,1,1889.51966,2275.2974920677543,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W18,1,2583.3116806451617,3110.739047934157,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W19,1,2583.3116806451617,3110.739047934157,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W20,1,2583.3116806451617,3110.739047934157,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W21,1,2583.3116806451617,3110.739047934157,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W22,1,2656.974487419355,3199.441379569062,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W23,1,2712.2215925,3265.968128295241,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W24,1,2712.2215925,3265.968128295241,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W25,1,2712.2215925,3265.968128295241,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W26,1,2488.238155241935,2996.254632401798,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W27,1,1928.2795620967745,2321.970892668192,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W28,1,1928.2795620967745,2321.970892668192,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W29,1,1928.2795620967745,2321.970892668192,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W30,1,1928.2795620967745,2321.970892668192,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W31,1,1850.7013185483863,2228.553720716317,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W32,1,1837.7716112903229,2212.984192057672,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W33,1,1837.7716112903229,2212.984192057672,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W34,1,1837.7716112903229,2212.984192057672,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W35,1,1672.4466764516128,2013.9053374800055,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W36,1,1452.01343,1748.4668647097844,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W37,1,1452.01343,1748.4668647097844,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W38,1,1452.01343,1748.4668647097844,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W39,1,1341.8844658064515,1615.8531844511729,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W40,1,681.1106806451612,820.1711028995044,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W41,1,681.1106806451612,820.1711028995044,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W42,1,681.1106806451612,820.1711028995044,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W43,1,681.1106806451612,820.1711028995044,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W44,1,563.7206266129032,678.8138568292015,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W45,1,516.764605,622.2709584010804,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W46,1,516.764605,622.2709584010804,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W47,1,516.764605,622.2709584010804,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100633,NW01,US,2028-W48,1,295.29406,355.5834048006174,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W14,1,3889.699108333332,4683.847865382365,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W15,1,5445.578751666667,6557.387011535313,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W16,1,5445.578751666667,6557.387011535313,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W17,1,5445.578751666667,6557.387011535313,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W18,1,5154.653033440859,6207.063820371908,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W19,1,4766.752075806452,5739.96623215404,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W20,1,4766.752075806452,5739.96623215404,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W21,1,4766.752075806452,5739.96623215404,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W22,1,4766.752075806452,5739.96623215404,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W23,1,6560.479893333333,7899.914334875067,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W24,1,6560.479893333333,7899.914334875067,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W25,1,6560.479893333333,7899.914334875067,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W26,1,6560.479893333333,7899.914334875067,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W27,1,8399.907286344083,10114.892364877722,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W28,1,9135.678243548386,11000.883576878789,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W29,1,9135.678243548386,11000.883576878789,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W30,1,9135.678243548386,11000.883576878789,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W31,1,8921.790204838711,10743.326628220517,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W32,1,8387.070108064516,10099.434256574828,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W33,1,8387.070108064516,10099.434256574828,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W34,1,8387.070108064516,10099.434256574828,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W35,1,8387.070108064516,10099.434256574828,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W36,1,6379.386072580644,7681.847105986027,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W37,1,6044.772066666666,7278.9159142212275,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W38,1,6044.772066666666,7278.9159142212275,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W39,1,6044.772066666666,7278.9159142212275,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W40,1,5125.131419354838,6171.514862658647,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W41,1,4435.400933870968,5340.964073986713,True,True,0.0212352,True,mvp_3plant
expected_value,SF-100635,NW01,US,2026-W42,1,4435.400933870968,5340.964073986713,True,True,0.0212352,True,mvp_3plant
