scenario,plant,component_material,week,component_demand_qty,available_qty,shortage_qty,coverage_days_or_weeks,recommended_order_date,shortage_flag,sourcing_risk_score,scope_id
expected_value,NW02,RM-COIL-SS304,2028-W25,2450.48034,0.0,2450.48034,0.0,2028-05-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W26,2596.002377419355,0.0,2596.002377419355,0.0,2028-05-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W27,2959.807470967742,0.0,2959.807470967742,0.0,2028-06-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W28,2959.807470967742,0.0,2959.807470967742,0.0,2028-06-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W29,2959.807470967742,0.0,2959.807470967742,0.0,2028-06-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W30,2959.807470967742,0.0,2959.807470967742,0.0,2028-06-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W31,3248.4442064516134,0.0,3248.4442064516134,0.0,2028-07-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W32,3296.5503290322586,0.0,3296.5503290322586,0.0,2028-07-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W33,3296.5503290322586,0.0,3296.5503290322586,0.0,2028-07-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W34,3296.5503290322586,0.0,3296.5503290322586,0.0,2028-07-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W35,3228.2990051612906,0.0,3228.2990051612906,0.0,2028-07-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W36,3137.2972400000003,0.0,3137.2972400000003,0.0,2028-08-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W37,3137.2972400000003,0.0,3137.2972400000003,0.0,2028-08-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W38,3137.2972400000003,0.0,3137.2972400000003,0.0,2028-08-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W39,3073.757578064517,0.0,3073.757578064517,0.0,2028-08-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W40,2692.519606451613,0.0,2692.519606451613,0.0,2028-09-02,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W41,2692.519606451613,0.0,2692.519606451613,0.0,2028-09-09,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W42,2692.519606451613,0.0,2692.519606451613,0.0,2028-09-16,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W43,2692.519606451613,0.0,2692.519606451613,0.0,2028-09-23,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W44,2033.2529161290324,0.0,2033.2529161290324,0.0,2028-09-30,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W45,1769.5462399999997,0.0,1769.5462399999997,0.0,2028-10-07,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W46,1769.5462399999997,0.0,1769.5462399999997,0.0,2028-10-14,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W47,1769.5462399999997,0.0,1769.5462399999997,0.0,2028-10-21,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W48,1427.0452864516133,0.0,1427.0452864516133,0.0,2028-10-28,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W49,970.3773483870968,0.0,970.3773483870968,0.0,2028-11-04,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W50,970.3773483870968,0.0,970.3773483870968,0.0,2028-11-11,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W51,970.3773483870968,0.0,970.3773483870968,0.0,2028-11-18,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS304,2028-W52,970.3773483870968,0.0,970.3773483870968,0.0,2028-11-25,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W01,19431.758816129037,0.0,19431.758816129037,0.0,2026-12-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W02,19431.758816129037,0.0,19431.758816129037,0.0,2026-12-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W03,19431.758816129037,0.0,19431.758816129037,0.0,2026-12-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W04,19431.758816129037,0.0,19431.758816129037,0.0,2026-12-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W05,31819.373775,0.0,31819.373775,0.0,2027-01-02,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W06,31819.373775,0.0,31819.373775,0.0,2027-01-09,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W07,31819.373775,0.0,31819.373775,0.0,2027-01-16,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W08,31819.373775,0.0,31819.373775,0.0,2027-01-23,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W09,24920.21578064516,0.0,24920.21578064516,0.0,2027-01-30,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W10,24920.21578064516,0.0,24920.21578064516,0.0,2027-02-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W11,24920.21578064516,0.0,24920.21578064516,0.0,2027-02-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W12,24920.21578064516,0.0,24920.21578064516,0.0,2027-02-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W13,36531.01855741935,0.0,36531.01855741935,0.0,2027-02-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W14,45239.12064,0.0,45239.12064,0.0,2027-03-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W15,45239.12064,0.0,45239.12064,0.0,2027-03-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W16,45239.12064,0.0,45239.12064,0.0,2027-03-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W17,42853.10237419354,0.0,42853.10237419354,0.0,2027-03-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W18,36888.05670967742,0.0,36888.05670967742,0.0,2027-04-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W19,36888.05670967742,0.0,36888.05670967742,0.0,2027-04-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W20,36888.05670967742,0.0,36888.05670967742,0.0,2027-04-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W21,36888.05670967742,0.0,36888.05670967742,0.0,2027-04-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W22,23593.37822709677,0.0,23593.37822709677,0.0,2027-05-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W23,21377.59848,0.0,21377.59848,0.0,2027-05-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W24,21377.59848,0.0,21377.59848,0.0,2027-05-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W25,21377.59848,0.0,21377.59848,0.0,2027-05-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W26,17376.019107096774,0.0,17376.019107096774,0.0,2027-05-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W27,14374.834577419351,0.0,14374.834577419351,0.0,2027-06-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W28,14374.834577419351,0.0,14374.834577419351,0.0,2027-06-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W29,14374.834577419351,0.0,14374.834577419351,0.0,2027-06-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W30,14136.464119354838,0.0,14136.464119354838,0.0,2027-06-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W31,12706.24137096774,0.0,12706.24137096774,0.0,2027-07-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W32,12706.24137096774,0.0,12706.24137096774,0.0,2027-07-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W33,12706.24137096774,0.0,12706.24137096774,0.0,2027-07-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W34,12706.24137096774,0.0,12706.24137096774,0.0,2027-07-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W35,8430.426527419355,0.0,8430.426527419355,0.0,2027-07-31,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W36,6720.10059,0.0,6720.10059,0.0,2027-08-07,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W37,6720.10059,0.0,6720.10059,0.0,2027-08-14,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W38,6720.10059,0.0,6720.10059,0.0,2027-08-21,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W39,4657.084665483871,0.0,4657.084665483871,0.0,2027-08-28,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W40,1906.3967661290324,0.0,1906.3967661290324,0.0,2027-09-04,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W41,1906.3967661290324,0.0,1906.3967661290324,0.0,2027-09-11,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W42,1906.3967661290324,0.0,1906.3967661290324,0.0,2027-09-18,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W43,1906.3967661290324,0.0,1906.3967661290324,0.0,2027-09-25,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W44,2301.479775,0.0,2301.479775,0.0,2027-10-02,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W45,2301.479775,0.0,2301.479775,0.0,2027-10-09,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W46,2301.479775,0.0,2301.479775,0.0,2027-10-16,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W47,2301.479775,0.0,2301.479775,0.0,2027-10-23,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W48,8721.124238709679,0.0,8721.124238709679,0.0,2027-10-30,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W49,11288.98202419355,0.0,11288.98202419355,0.0,2027-11-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W50,11288.98202419355,0.0,11288.98202419355,0.0,2027-11-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W51,11288.98202419355,0.0,11288.98202419355,0.0,2027-11-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2027-W52,13615.48967903226,0.0,13615.48967903226,0.0,2027-11-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W01,12904.066451612904,0.0,12904.066451612904,0.0,2027-12-04,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W02,12904.066451612904,0.0,12904.066451612904,0.0,2027-12-11,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W03,12904.066451612904,0.0,12904.066451612904,0.0,2027-12-18,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W04,12904.066451612904,0.0,12904.066451612904,0.0,2027-12-25,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W05,15319.245288654058,0.0,15319.245288654058,0.0,2028-01-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W06,15721.775094827588,0.0,15721.775094827588,0.0,2028-01-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W07,15721.775094827588,0.0,15721.775094827588,0.0,2028-01-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W08,15721.775094827588,0.0,15721.775094827588,0.0,2028-01-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W09,19694.31295912125,0.0,19694.31295912125,0.0,2028-01-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W10,21283.328104838714,0.0,21283.328104838714,0.0,2028-02-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W11,21283.328104838714,0.0,21283.328104838714,0.0,2028-02-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W12,21283.328104838714,0.0,21283.328104838714,0.0,2028-02-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W13,20540.005967741938,0.0,20540.005967741938,0.0,2028-02-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W14,18681.700625,0.0,18681.700625,0.0,2028-03-04,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W15,18681.700625,0.0,18681.700625,0.0,2028-03-11,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W16,18681.700625,0.0,18681.700625,0.0,2028-03-18,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W17,18681.700625,0.0,18681.700625,0.0,2028-03-25,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W18,9130.63098387097,0.0,9130.63098387097,0.0,2028-04-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W19,9130.63098387097,0.0,9130.63098387097,0.0,2028-04-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W20,9130.63098387097,0.0,9130.63098387097,0.0,2028-04-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W21,9130.63098387097,0.0,9130.63098387097,0.0,2028-04-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W22,10143.687164516132,0.0,10143.687164516132,0.0,2028-04-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W23,10903.4793,0.0,10903.4793,0.0,2028-05-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W24,10903.4793,0.0,10903.4793,0.0,2028-05-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W25,10903.4793,0.0,10903.4793,0.0,2028-05-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W26,9343.06620967742,0.0,9343.06620967742,0.0,2028-05-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W27,5442.033483870969,0.0,5442.033483870969,0.0,2028-06-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W28,5442.033483870969,0.0,5442.033483870969,0.0,2028-06-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W29,5442.033483870969,0.0,5442.033483870969,0.0,2028-06-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W30,5442.033483870969,0.0,5442.033483870969,0.0,2028-06-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W31,2982.82470967742,0.0,2982.82470967742,0.0,2028-07-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W32,2572.956580645162,0.0,2572.956580645162,0.0,2028-07-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W33,2572.956580645162,0.0,2572.956580645162,0.0,2028-07-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W34,2572.956580645162,0.0,2572.956580645162,0.0,2028-07-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-SS316,2028-W35,1470.2609032258065,0.0,1470.2609032258065,0.0,2028-07-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W05,432.6441428571429,0.0,432.6441428571429,0.0,2025-12-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W06,3028.509,0.0,3028.509,0.0,2026-01-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W07,3028.509,0.0,3028.509,0.0,2026-01-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W08,3028.509,0.0,3028.509,0.0,2026-01-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W09,3276.432373271889,0.0,3276.432373271889,0.0,2026-01-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W10,4763.972612903226,0.0,4763.972612903226,0.0,2026-01-31,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W11,4763.972612903226,0.0,4763.972612903226,0.0,2026-02-07,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W12,4763.972612903226,0.0,4763.972612903226,0.0,2026-02-14,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W13,4763.972612903226,0.0,4763.972612903226,0.0,2026-02-21,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W14,6328.773532258064,0.0,6328.773532258064,0.0,2026-02-28,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W15,6954.6939,0.0,6954.6939,0.0,2026-03-07,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W16,6954.6939,0.0,6954.6939,0.0,2026-03-14,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W17,6954.6939,0.0,6954.6939,0.0,2026-03-21,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W18,6465.139219354838,0.0,6465.139219354838,0.0,2026-03-28,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W19,5812.39964516129,0.0,5812.39964516129,0.0,2026-04-04,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W20,5812.39964516129,0.0,5812.39964516129,0.0,2026-04-11,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W21,5812.39964516129,0.0,5812.39964516129,0.0,2026-04-18,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W22,5812.39964516129,0.0,5812.39964516129,0.0,2026-04-25,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W23,4522.2562,0.0,4522.2562,0.0,2026-05-02,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W24,4522.2562,0.0,4522.2562,0.0,2026-05-09,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W25,4522.2562,0.0,4522.2562,0.0,2026-05-16,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W26,4522.2562,0.0,4522.2562,0.0,2026-05-23,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W27,4903.236587096773,0.0,4903.236587096773,0.0,2026-05-30,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W28,5055.628741935484,0.0,5055.628741935484,0.0,2026-06-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W29,5055.628741935484,0.0,5055.628741935484,0.0,2026-06-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W30,5055.628741935484,0.0,5055.628741935484,0.0,2026-06-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W31,4802.404225806451,0.0,4802.404225806451,0.0,2026-06-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W32,4169.342935483871,0.0,4169.342935483871,0.0,2026-07-04,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W33,4169.342935483871,0.0,4169.342935483871,0.0,2026-07-11,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W34,4169.342935483871,0.0,4169.342935483871,0.0,2026-07-18,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W35,4169.342935483871,0.0,4169.342935483871,0.0,2026-07-25,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W36,4376.932019354839,0.0,4376.932019354839,0.0,2026-08-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W37,4411.5302,0.0,4411.5302,0.0,2026-08-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W38,4411.5302,0.0,4411.5302,0.0,2026-08-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W39,4411.5302,0.0,4411.5302,0.0,2026-08-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W40,3822.5059935483873,0.0,3822.5059935483873,0.0,2026-08-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W41,3380.7378387096774,0.0,3380.7378387096774,0.0,2026-09-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W42,3380.7378387096774,0.0,3380.7378387096774,0.0,2026-09-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W43,3380.7378387096774,0.0,3380.7378387096774,0.0,2026-09-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W44,3220.1530569892475,0.0,3220.1530569892475,0.0,2026-09-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W45,2256.644366666667,0.0,2256.644366666667,0.0,2026-10-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W46,2256.644366666667,0.0,2256.644366666667,0.0,2026-10-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W47,2256.644366666667,0.0,2256.644366666667,0.0,2026-10-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W48,2256.644366666667,0.0,2256.644366666667,0.0,2026-10-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W49,2545.3960569892474,0.0,2545.3960569892474,0.0,2026-10-31,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W50,2593.521338709677,0.0,2593.521338709677,0.0,2026-11-07,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W51,2593.521338709677,0.0,2593.521338709677,0.0,2026-11-14,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W52,2593.521338709677,0.0,2593.521338709677,0.0,2026-11-21,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2026-W53,1482.0121935483876,0.0,1482.0121935483876,0.0,2026-11-28,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W01,1861.9414032258064,0.0,1861.9414032258064,0.0,2026-12-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W02,1861.9414032258064,0.0,1861.9414032258064,0.0,2026-12-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W03,1861.9414032258064,0.0,1861.9414032258064,0.0,2026-12-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W04,1861.9414032258064,0.0,1861.9414032258064,0.0,2026-12-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W05,1710.356375,0.0,1710.356375,0.0,2027-01-02,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W06,1710.356375,0.0,1710.356375,0.0,2027-01-09,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W07,1710.356375,0.0,1710.356375,0.0,2027-01-16,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W08,1710.356375,0.0,1710.356375,0.0,2027-01-23,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W09,746.9546451612904,0.0,746.9546451612904,0.0,2027-01-30,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W10,746.9546451612904,0.0,746.9546451612904,0.0,2027-02-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W11,746.9546451612904,0.0,746.9546451612904,0.0,2027-02-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W12,746.9546451612904,0.0,746.9546451612904,0.0,2027-02-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W13,534.9788860215053,0.0,534.9788860215053,0.0,2027-02-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W14,375.9970666666667,0.0,375.9970666666667,0.0,2027-03-06,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W15,375.9970666666667,0.0,375.9970666666667,0.0,2027-03-13,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W16,375.9970666666667,0.0,375.9970666666667,0.0,2027-03-20,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W17,652.1584301075268,0.0,652.1584301075268,0.0,2027-03-27,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W18,1342.5618387096774,0.0,1342.5618387096774,0.0,2027-04-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W19,1342.5618387096774,0.0,1342.5618387096774,0.0,2027-04-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W20,1342.5618387096774,0.0,1342.5618387096774,0.0,2027-04-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W21,1342.5618387096774,0.0,1342.5618387096774,0.0,2027-04-24,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W22,1988.4195483870967,0.0,1988.4195483870967,0.0,2027-05-01,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W23,2096.0625,0.0,2096.0625,0.0,2027-05-08,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W24,2096.0625,0.0,2096.0625,0.0,2027-05-15,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W25,2096.0625,0.0,2096.0625,0.0,2027-05-22,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W26,3596.2483709677417,0.0,3596.2483709677417,0.0,2027-05-29,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W27,4721.3877741935485,0.0,4721.3877741935485,0.0,2027-06-05,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W28,4721.3877741935485,0.0,4721.3877741935485,0.0,2027-06-12,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W29,4721.3877741935485,0.0,4721.3877741935485,0.0,2027-06-19,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W30,4821.872290322581,0.0,4821.872290322581,0.0,2027-06-26,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W31,5424.779387096774,0.0,5424.779387096774,0.0,2027-07-03,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W32,5424.779387096774,0.0,5424.779387096774,0.0,2027-07-10,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W33,5424.779387096774,0.0,5424.779387096774,0.0,2027-07-17,True,1.0,mvp_3plant
expected_value,NW02,RM-COIL-TI,2027-W34,5424.779387096774,0.0,5424.779387096774,0.0,2027-07-24,True,1.0,mvp_3plant
