scope_id,scenario,plant,component_material,quarter_id,total_demand_qty,total_shortage_qty,shortage_weeks_count,avg_sourcing_risk_score,max_sourcing_risk_score,earliest_recommended_order_date,synthetic_dependency_flag
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2028-Q1,144162.02473462364,144162.02473462364,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2028-Q2,38619.111268602144,38619.111268602144,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2028-Q3,20038.21969677419,20038.21969677419,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2028-Q4,7334.898361290322,7334.898361290322,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2026-Q1,16381.310072580645,16381.310072580645,9,1.0,1.0,2025-12-27,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2026-Q2,37390.442644086026,37390.442644086026,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2026-Q3,26044.117433333333,26044.117433333333,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2026-Q4,3108.7826,3108.7826,5,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2027-Q3,52117.151951612905,52117.151951612905,10,1.0,1.0,2027-06-26,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2027-Q4,108214.1265483871,108214.1265483871,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2028-Q1,60141.65951290322,60141.65951290322,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COIL-NI,2028-Q2,5289.3736,5289.3736,4,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2027-Q2,745.7230000000001,745.7230000000001,1,1.0,1.0,2027-05-29,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2027-Q3,80932.23204032259,80932.23204032259,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2027-Q4,136266.1122096774,136266.1122096774,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2028-Q1,74102.5493344086,74102.5493344086,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2028-Q2,24369.798410752686,24369.798410752686,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2028-Q3,40691.273380645165,40691.273380645165,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW02,RM-COIL-SS304,2028-Q4,23420.524741935486,23420.524741935486,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2027-Q1,341216.4120445161,341216.4120445161,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2027-Q2,431224.88390709675,431224.88390709675,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2027-Q3,141333.74629838706,141333.74629838706,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2027-Q4,73035.06615483871,73035.06615483871,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2028-Q1,218185.13962096776,218185.13962096776,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2028-Q2,163446.51770967743,163446.51770967743,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COIL-SS316,2028-Q3,33940.08929032259,33940.08929032259,9,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2026-Q1,31850.493967741935,31850.493967741935,9,1.0,1.0,2025-12-27,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2026-Q2,74996.61783225807,74996.61783225807,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2026-Q3,59161.4214,59161.4214,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2026-Q4,38019.4223,38019.4223,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2027-Q1,17811.988579569894,17811.988579569894,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2027-Q2,19023.252404301074,19023.252404301074,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2027-Q3,73697.84156451613,73697.84156451613,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2027-Q4,146693.56807258065,146693.56807258065,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2028-Q1,145040.4362833333,145040.4362833333,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2028-Q2,71765.14897473117,71765.14897473117,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2028-Q3,18389.817419354837,18389.817419354837,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW02,RM-COIL-TI,2028-Q4,7218.763322580645,7218.763322580645,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2026-Q3,1783.26,1783.26,9,1.0,1.0,2026-06-27,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2026-Q4,4452.84,4452.84,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2027-Q1,1989.3038709677421,1989.3038709677421,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2027-Q2,260.13000000000005,260.13000000000005,4,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2027-Q4,60.6774193548387,60.6774193548387,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2028-Q2,140.21256129032258,140.21256129032258,5,1.0,1.0,2028-04-29,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2028-Q3,493.10536129032255,493.10536129032255,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW02,RM-COMP-AFLAS,2028-Q4,477.75547741935486,477.75547741935486,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW02,RM-COMP-EPDM,2026-Q4,1446.1425,1446.1425,10,1.0,1.0,2026-09-26,False
mvp_3plant,expected_value,NW02,RM-COMP-EPDM,2027-Q1,3759.016693548387,3759.016693548387,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COMP-EPDM,2027-Q2,1811.8170967741935,1811.8170967741935,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COMP-EPDM,2027-Q3,143.35040322580645,143.35040322580645,4,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COMP-EPDM,2027-Q4,70.35387096774194,70.35387096774194,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2026-Q1,5377.122903225806,5377.122903225806,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2026-Q2,5246.386696774193,5246.386696774193,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2026-Q3,2877.7914,2877.7914,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2026-Q4,2039.0534112903224,2039.0534112903224,11,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2027-Q1,14449.98675623656,14449.98675623656,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2027-Q2,15539.918619569893,15539.918619569893,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2027-Q3,6081.718504838709,6081.718504838709,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COMP-FKM,2027-Q4,782.3292903225806,782.3292903225806,10,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2026-Q1,4699.427661290322,4699.427661290322,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2026-Q2,4585.168538709678,4585.168538709678,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2026-Q3,2515.09455,2515.09455,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2026-Q4,139.020314516129,139.020314516129,2,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2027-Q1,5155.966874193548,5155.966874193548,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2027-Q2,4649.635198387096,4649.635198387096,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2027-Q3,2174.914354838709,2174.914354838709,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2027-Q4,1834.1433306451613,1834.1433306451613,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2028-Q1,1206.2198521505377,1206.2198521505377,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COMP-HNBR,2028-Q2,366.00958333333335,366.00958333333335,9,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COMP-NBR,2026-Q1,450.06157258064513,450.06157258064513,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW02,RM-COMP-NBR,2026-Q2,600.0434274193549,600.0434274193549,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW02,RM-COMP-NBR,2026-Q3,229.42019999999997,229.42019999999997,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW02,RM-COMP-NBR,2026-Q4,14.882840322580645,14.882840322580645,2,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COMP-SILI,2027-Q2,1125.532935483871,1125.532935483871,5,1.0,1.0,2027-05-01,False
mvp_3plant,expected_value,NW02,RM-COMP-SILI,2027-Q3,4396.65810483871,4396.65810483871,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COMP-SILI,2027-Q4,3148.2507096774193,3148.2507096774193,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW02,RM-COMP-SILI,2028-Q1,869.0576612903226,869.0576612903226,9,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2027-Q1,23.97482666666667,23.97482666666667,1,1.0,1.0,2027-02-27,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2027-Q2,4297.486763655915,4297.486763655915,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2027-Q3,7646.8118870967755,7646.8118870967755,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2027-Q4,3993.9624225806456,3993.9624225806456,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2028-Q1,1793.481629032258,1793.481629032258,6,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2028-Q2,119538.28521290323,119538.28521290323,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2028-Q3,131130.99133548388,131130.99133548388,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COIL-AL,2028-Q4,53315.870051612896,53315.870051612896,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2026-Q1,55532.11206774194,55532.11206774194,5,1.0,1.0,2026-01-24,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2026-Q2,244006.50514225807,244006.50514225807,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2026-Q3,203452.24221000003,203452.24221000003,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2026-Q4,61343.63823,61343.63823,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2027-Q1,725.8607096774193,725.8607096774193,4,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2027-Q2,7185.9515838709685,7185.9515838709685,10,1.0,1.0,2027-03-27,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2027-Q3,13327.427016129033,13327.427016129033,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2027-Q4,7266.783493548388,7266.783493548388,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2028-Q1,763.1683967741938,763.1683967741938,5,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2028-Q2,3191.2430677419356,3191.2430677419356,9,1.0,1.0,2028-04-01,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2028-Q3,6466.761977419355,6466.761977419355,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COIL-HC276,2028-Q4,4044.66075483871,4044.66075483871,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW05,RM-COIL-NI,2026-Q3,23866.005975000004,23866.005975000004,9,1.0,1.0,2026-06-27,False
mvp_3plant,expected_value,NW05,RM-COIL-NI,2026-Q4,58483.488525,58483.488525,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COIL-NI,2027-Q1,31844.08901935484,31844.08901935484,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW05,RM-COIL-NI,2027-Q2,3005.78915,3005.78915,4,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COIL-NI,2027-Q4,946.4733870967744,946.4733870967744,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2027-Q1,1291.0415999999998,1291.0415999999998,1,1.0,1.0,2027-02-27,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2027-Q2,54172.85427096774,54172.85427096774,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2027-Q3,52664.314935483875,52664.314935483875,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2027-Q4,21532.332193548387,21532.332193548387,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2028-Q1,102100.42116,102100.42116,9,1.0,1.0,2028-01-01,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2028-Q2,283842.27945290325,283842.27945290325,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2028-Q3,140921.62728387097,140921.62728387097,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COIL-SS304,2028-Q4,16490.32490322581,16490.32490322581,5,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW05,RM-COIL-SS316,2027-Q3,494.6818838709677,494.6818838709677,1,1.0,1.0,2027-08-28,False
mvp_3plant,expected_value,NW05,RM-COIL-SS316,2027-Q4,26419.01131612903,26419.01131612903,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COIL-SS316,2028-Q1,82895.3512851613,82895.3512851613,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW05,RM-COIL-SS316,2028-Q2,54967.52094709678,54967.52094709678,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COIL-SS316,2028-Q3,8975.621612903227,8975.621612903227,9,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2026-Q1,28047.57090322581,28047.57090322581,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2026-Q2,23972.462196774195,23972.462196774195,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2026-Q3,5896.834400000001,5896.834400000001,10,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2026-Q4,870.6233709677422,870.6233709677422,1,1.0,1.0,2026-11-28,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2028-Q1,76550.499,76550.499,9,1.0,1.0,2028-01-01,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2028-Q2,212812.7179354839,212812.7179354839,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2028-Q3,105656.96758064517,105656.96758064517,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COIL-TI,2028-Q4,12363.73548387097,12363.73548387097,5,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW05,RM-COMP-AFLAS,2026-Q2,2284.90735,2284.90735,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW05,RM-COMP-AFLAS,2026-Q3,2858.5199,2858.5199,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW05,RM-COMP-AFLAS,2026-Q4,1132.4744999999998,1132.4744999999998,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COMP-EPDM,2026-Q4,3418.08075,3418.08075,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COMP-EPDM,2027-Q1,4439.516632258064,4439.516632258064,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW05,RM-COMP-EPDM,2027-Q2,1855.1124,1855.1124,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COMP-EPDM,2027-Q4,94.97264516129032,94.97264516129032,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2026-Q1,2632.0750258064513,2632.0750258064513,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2026-Q2,3526.4056141935484,3526.4056141935484,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2026-Q3,1520.7394800000002,1520.7394800000002,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2026-Q4,895.0138606451615,895.0138606451615,11,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2027-Q1,2320.493225806452,2320.493225806452,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2027-Q2,4765.619845161291,4765.619845161291,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2027-Q3,13077.416167741936,13077.416167741936,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2027-Q4,9887.812553225807,9887.812553225807,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2028-Q1,4133.987241935484,4133.987241935484,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW05,RM-COMP-FKM,2028-Q2,401.401,401.401,4,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2026-Q4,420.08625,420.08625,10,1.0,1.0,2026-09-26,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2027-Q1,936.2892338709678,936.2892338709678,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2027-Q2,458.9292338709678,458.9292338709678,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2027-Q3,45.768266129032256,45.768266129032256,4,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2027-Q4,22.00717741935484,22.00717741935484,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2028-Q1,1730.4419,1730.4419,5,1.0,1.0,2028-01-29,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2028-Q2,8124.700987096775,8124.700987096775,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2028-Q3,5266.901661290323,5266.901661290323,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COMP-HNBR,2028-Q4,1518.1642016129033,1518.1642016129033,9,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2026-Q1,2253.7808419354837,2253.7808419354837,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2026-Q2,3019.574038064516,3019.574038064516,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2026-Q3,1302.1716600000002,1302.1716600000002,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2026-Q4,70.9919535483871,70.9919535483871,2,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2027-Q1,1942.0961,1942.0961,9,1.0,1.0,2027-01-02,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2027-Q2,5213.677512903226,5213.677512903226,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2027-Q3,2574.1669838709677,2574.1669838709677,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COMP-NBR,2027-Q4,338.32490322580645,338.32490322580645,4,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2026-Q1,3852.506438709678,3852.506438709678,9,1.0,1.0,2025-12-27,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2026-Q2,8966.949441290322,8966.949441290322,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2026-Q3,7671.3047400000005,7671.3047400000005,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2026-Q4,4566.19218,4566.19218,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2027-Q1,1920.6413694623657,1920.6413694623657,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2027-Q2,690.1850692473118,690.1850692473118,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2027-Q3,469.8645741935484,469.8645741935484,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2027-Q4,737.3458258064516,737.3458258064516,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2028-Q1,1849.7927722580644,1849.7927722580644,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2028-Q2,5051.365430967743,5051.365430967743,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2028-Q3,3071.386112903226,3071.386112903226,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW05,RM-COMP-SILI,2028-Q4,885.3152661290324,885.3152661290324,9,1.0,1.0,2028-09-02,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2026-Q1,0.0,0.0,0,0.0,0.0,2026-01-24,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2026-Q2,0.0,0.0,0,0.0,0.0,2026-02-28,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2026-Q3,0.0,0.0,0,0.0,0.0,2026-05-30,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2026-Q4,115633.378,115633.378,10,0.7142857142857143,1.0,2026-08-29,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2027-Q1,245398.58267526884,245398.58267526884,13,1.0,1.0,2026-12-05,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2027-Q2,146561.35445376346,146561.35445376346,13,1.0,1.0,2027-03-06,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2027-Q3,14512.921612903227,14512.921612903227,9,1.0,1.0,2027-06-05,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2027-Q4,5038.570838709677,5038.570838709677,1,1.0,1.0,2027-11-27,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2028-Q2,0.0,0.0,0,0.0,0.0,2028-04-01,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2028-Q3,0.0,0.0,0,0.0,0.0,2028-06-03,False
mvp_3plant,high_confidence,NW01,RM-COIL-AL,2028-Q4,0.0,0.0,0,0.0,0.0,2028-09-02,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2026-Q2,0.0,0.0,0,0.0,0.0,2026-02-28,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2026-Q3,0.0,0.0,0,0.0,0.0,2026-05-30,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2026-Q4,0.0,0.0,0,0.0,0.0,2026-08-29,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2027-Q1,0.0,0.0,0,0.0,0.0,2026-12-05,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2027-Q2,0.0,0.0,0,0.0,0.0,2027-03-06,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2027-Q3,0.0,0.0,0,0.0,0.0,2027-06-05,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2027-Q4,0.0,0.0,0,0.0,0.0,2027-09-04,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2028-Q1,3999.6038666666655,3999.6038666666655,1,0.16666666666666666,1.0,2027-12-04,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2028-Q2,185213.83413333332,185213.83413333332,13,1.0,1.0,2028-03-04,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2028-Q3,246233.21393548386,246233.21393548386,13,1.0,1.0,2028-06-03,False
mvp_3plant,high_confidence,NW01,RM-COIL-HC276,2028-Q4,101056.46206451612,101056.46206451612,13,1.0,1.0,2028-09-02,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2026-Q1,0.0,0.0,0,0.0,0.0,2026-01-24,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2026-Q2,0.0,0.0,0,0.0,0.0,2026-02-28,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2026-Q3,0.0,0.0,0,0.0,0.0,2026-05-30,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2026-Q4,0.0,0.0,0,0.0,0.0,2026-08-29,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2027-Q1,0.0,0.0,0,0.0,0.0,2026-12-05,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2027-Q2,0.0,0.0,0,0.0,0.0,2027-03-06,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2027-Q3,11357.968387096775,11357.968387096775,5,1.0,1.0,2027-07-31,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2027-Q4,44207.761612903225,44207.761612903225,13,1.0,1.0,2027-09-04,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2028-Q1,42305.305410752684,42305.305410752684,13,1.0,1.0,2027-12-04,False
mvp_3plant,high_confidence,NW01,RM-COIL-NI,2028-Q2,130046.16026666667,130046.16026666667,13,1.0,1.0,2028-03-04,False
