plant,work_center,year,week,week_start,available_hours,baseline_demand_qty,remaining_capacity_hours,missing_capacity_hours,source_system,reason_code
NW08,P01_NW08_ASSY_1,2026,52,2026-12-21,25.4,7747.1048,0.0,7721.7048,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,1,2027-01-04,25.4,8161.3248,0.0,8135.924800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,2,2027-01-11,25.4,8857.5298,0.0,8832.1298,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,3,2027-01-18,25.4,8611.975999999999,0.0,8586.576,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,4,2027-01-25,25.4,9456.3068,0.0,9430.9068,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,5,2027-02-01,25.4,9589.403199999999,0.0,9564.0032,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,6,2027-02-08,25.4,9324.0476,0.0,9298.6476,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,7,2027-02-15,25.4,8661.0108,0.0,8635.6108,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,8,2027-02-22,25.4,7396.8238,0.0,7371.4238000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,9,2027-03-01,25.4,8105.5654,0.0,8080.165400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,10,2027-03-08,25.4,8803.862,0.0,8778.462,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,11,2027-03-15,25.4,9251.7468,0.0,9226.346800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,12,2027-03-22,25.4,7351.243600000001,0.0,7325.843600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,13,2027-03-29,25.4,9314.768999999998,0.0,9289.368999999999,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,14,2027-04-05,25.4,9122.088,0.0,9096.688,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,15,2027-04-12,25.4,7425.6178,0.0,7400.2178,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,16,2027-04-19,25.4,8820.5322,0.0,8795.1322,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,17,2027-04-26,25.4,8720.5522,0.0,8695.1522,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,18,2027-05-03,25.4,9572.765,0.0,9547.365,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,19,2027-05-10,25.4,8487.750199999999,0.0,8462.350199999999,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,20,2027-05-17,25.4,9222.1068,0.0,9196.7068,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,21,2027-05-24,25.4,7366.8222,0.0,7341.4222,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,22,2027-05-31,25.4,9682.972,0.0,9657.572,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,23,2027-06-07,25.4,8459.827599999999,0.0,8434.427599999999,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,24,2027-06-14,25.4,7960.9786,0.0,7935.578600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,25,2027-06-21,25.4,7586.317,0.0,7560.917,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,26,2027-06-28,25.4,7499.9216,0.0,7474.5216,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,27,2027-07-05,25.4,9098.4452,0.0,9073.0452,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,28,2027-07-12,25.4,8269.2932,0.0,8243.8932,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,29,2027-07-19,25.4,7196.0724,0.0,7170.6724,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,30,2027-07-26,25.4,7140.8552,0.0,7115.4552,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,31,2027-08-02,25.4,8552.9766,0.0,8527.5766,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,32,2027-08-09,25.4,8563.8138,0.0,8538.4138,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,33,2027-08-16,25.4,7333.673199999999,0.0,7308.2732,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,34,2027-08-23,25.4,8990.163199999999,0.0,8964.7632,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,35,2027-08-30,25.4,9062.132199999998,0.0,9036.732199999999,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,36,2027-09-06,25.4,9401.5924,0.0,9376.1924,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,37,2027-09-13,25.4,7454.6017999999995,0.0,7429.2018,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,38,2027-09-20,25.4,7398.0674,0.0,7372.6674,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,39,2027-09-27,25.4,8869.055400000001,0.0,8843.655400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,40,2027-10-04,25.4,7490.8315999999995,0.0,7465.4316,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,41,2027-10-11,25.4,7559.3782,0.0,7533.9782000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,42,2027-10-18,25.4,7284.9718,0.0,7259.571800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,43,2027-10-25,25.4,9342.9254,0.0,9317.5254,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,44,2027-11-01,25.4,9128.6608,0.0,9103.2608,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,45,2027-11-08,25.4,8474.6618,0.0,8449.2618,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,46,2027-11-15,25.4,9099.723199999999,0.0,9074.323199999999,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,47,2027-11-22,25.4,7618.089,0.0,7592.689,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,48,2027-11-29,25.4,8140.1976,0.0,8114.797600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,49,2027-12-06,25.4,9420.3478,0.0,9394.9478,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,50,2027-12-13,25.4,9228.2494,0.0,9202.849400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,51,2027-12-20,25.4,8177.2182,0.0,8151.818200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2027,52,2027-12-27,25.4,9459.747599999999,0.0,9434.3476,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,1,2028-01-03,25.4,7354.4066,0.0,7329.006600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,2,2028-01-10,25.4,7774.895,0.0,7749.495000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,3,2028-01-17,25.4,8612.0558,0.0,8586.6558,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,4,2028-01-24,25.4,9142.1386,0.0,9116.7386,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,5,2028-01-31,25.4,7759.499,0.0,7734.099,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,6,2028-02-07,25.4,8559.9812,0.0,8534.5812,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,7,2028-02-14,25.4,8284.828000000001,0.0,8259.428000000002,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,8,2028-02-21,25.4,9261.4554,0.0,9236.055400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,9,2028-02-28,25.4,8779.199200000001,0.0,8753.799200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,10,2028-03-06,25.4,9166.872800000001,0.0,9141.472800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,11,2028-03-13,25.4,7520.42,0.0,7495.02,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,12,2028-03-20,25.4,9529.625600000001,0.0,9504.225600000002,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,13,2028-03-27,25.4,9391.4904,0.0,9366.090400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,14,2028-04-03,25.4,8660.271200000001,0.0,8634.871200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,15,2028-04-10,25.4,9456.1204,0.0,9430.7204,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,16,2028-04-17,25.4,8495.789999999999,0.0,8470.39,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,17,2028-04-24,25.4,9099.6058,0.0,9074.2058,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,18,2028-05-01,25.4,9443.6646,0.0,9418.2646,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,19,2028-05-08,25.4,7517.484399999999,0.0,7492.0844,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,20,2028-05-15,25.4,8809.8294,0.0,8784.4294,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,21,2028-05-22,25.4,9315.5932,0.0,9290.1932,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,22,2028-05-29,25.4,8138.327,0.0,8112.927000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,23,2028-06-05,25.4,9048.969000000001,0.0,9023.569000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,24,2028-06-12,25.4,7565.2518,0.0,7539.8518,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,25,2028-06-19,25.4,7850.5776000000005,0.0,7825.177600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,26,2028-06-26,25.4,8456.486799999999,0.0,8431.0868,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,27,2028-07-03,25.4,8969.139000000001,0.0,8943.739000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,28,2028-07-10,25.4,7183.247,0.0,7157.847000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,29,2028-07-17,25.4,9266.2104,0.0,9240.8104,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,30,2028-07-24,25.4,9052.538999999999,0.0,9027.139,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,31,2028-07-31,25.4,8961.6718,0.0,8936.2718,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,32,2028-08-07,25.4,7798.9322,0.0,7773.532200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,33,2028-08-14,25.4,7592.116999999999,0.0,7566.717,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,34,2028-08-21,25.4,7544.1258,0.0,7518.7258,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,35,2028-08-28,25.4,8106.810200000001,0.0,8081.410200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,36,2028-09-04,25.4,7924.2178,0.0,7898.817800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,37,2028-09-11,25.4,8973.2574,0.0,8947.8574,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,38,2028-09-18,25.4,8230.3908,0.0,8204.9908,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,39,2028-09-25,25.4,8299.6844,0.0,8274.2844,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,40,2028-10-02,25.4,7605.436,0.0,7580.036,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,41,2028-10-09,25.4,9756.7978,0.0,9731.3978,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,42,2028-10-16,25.4,7778.2054,0.0,7752.8054,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,43,2028-10-23,25.4,7836.4824,0.0,7811.0824,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,44,2028-10-30,25.4,8365.0166,0.0,8339.616600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,45,2028-11-06,25.4,9457.8606,0.0,9432.4606,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,46,2028-11-13,25.4,8880.382599999999,0.0,8854.9826,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,47,2028-11-20,25.4,8380.961800000001,0.0,8355.561800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,48,2028-11-27,25.4,8325.01,0.0,8299.61,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,49,2028-12-04,25.4,9315.906799999999,0.0,9290.5068,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,50,2028-12-11,25.4,8215.0864,0.0,8189.6864000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,51,2028-12-18,25.4,7599.0238,0.0,7573.6238,clarix_legacy_capacity,READY
NW08,P01_NW08_ASSY_1,2028,52,2028-12-25,25.4,9204.425000000001,0.0,9179.025000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,1,2025-12-29,25.4,9082.6744,0.0,9057.2744,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,2,2026-01-05,25.4,9969.671400000001,0.0,9944.271400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,3,2026-01-12,25.4,8868.054399999999,0.0,8842.6544,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,4,2026-01-19,25.4,7839.86,0.0,7814.46,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,5,2026-01-26,25.4,8636.8138,0.0,8611.4138,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,6,2026-02-02,25.4,9045.997599999999,0.0,9020.5976,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,7,2026-02-09,25.4,9832.246,0.0,9806.846,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,8,2026-02-16,25.4,9957.3474,0.0,9931.947400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,9,2026-02-23,25.4,8657.8476,0.0,8632.4476,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,10,2026-03-02,25.4,10012.0422,0.0,9986.6422,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,11,2026-03-09,25.4,9480.0536,0.0,9454.6536,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,12,2026-03-16,25.4,7676.6532,0.0,7651.2532,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,13,2026-03-23,25.4,9393.6494,0.0,9368.2494,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,14,2026-03-30,25.4,8397.7414,0.0,8372.341400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,15,2026-04-06,25.4,9303.5364,0.0,9278.136400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,16,2026-04-13,25.4,8976.1546,0.0,8950.7546,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,17,2026-04-20,25.4,9080.9422,0.0,9055.5422,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,18,2026-04-27,25.4,9422.8372,0.0,9397.4372,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,19,2026-05-04,25.4,9834.4832,0.0,9809.083200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,20,2026-05-11,25.4,7505.8822,0.0,7480.4822,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,21,2026-05-18,25.4,8164.5406,0.0,8139.140600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,22,2026-05-25,25.4,8114.4016,0.0,8089.0016000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,23,2026-06-01,25.4,8861.804000000002,0.0,8836.404000000002,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,24,2026-06-08,25.4,8731.4244,0.0,8706.0244,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,25,2026-06-15,25.4,8789.1006,0.0,8763.7006,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,26,2026-06-22,25.4,9792.7064,0.0,9767.3064,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,27,2026-06-29,25.4,9548.4374,0.0,9523.037400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,28,2026-07-06,25.4,10067.2508,0.0,10041.8508,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,29,2026-07-13,25.4,7856.1648,0.0,7830.7648,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,30,2026-07-20,25.4,9576.1574,0.0,9550.7574,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,31,2026-07-27,25.4,8698.3268,0.0,8672.926800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,32,2026-08-03,25.4,9035.4788,0.0,9010.078800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,33,2026-08-10,25.4,9034.3778,0.0,9008.9778,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,34,2026-08-17,25.4,9554.226,0.0,9528.826000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,35,2026-08-24,25.4,9634.220800000001,0.0,9608.820800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,36,2026-08-31,25.4,7568.1406,0.0,7542.7406,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,37,2026-09-07,25.4,9280.278600000001,0.0,9254.878600000002,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,38,2026-09-14,25.4,9730.751,0.0,9705.351,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,39,2026-09-21,25.4,8238.315,0.0,8212.915,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,40,2026-09-28,25.4,8491.332,0.0,8465.932,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,41,2026-10-05,25.4,7679.2958,0.0,7653.8958,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,42,2026-10-12,25.4,9118.3442,0.0,9092.9442,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,43,2026-10-19,25.4,8324.4988,0.0,8299.0988,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,44,2026-10-26,25.4,7883.1266000000005,0.0,7857.726600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,45,2026-11-02,25.4,9803.939,0.0,9778.539,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,46,2026-11-09,25.4,8228.2264,0.0,8202.8264,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,47,2026-11-16,25.4,7884.7776,0.0,7859.377600000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,48,2026-11-23,25.4,8674.915,0.0,8649.515000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,49,2026-11-30,25.4,8638.994200000001,0.0,8613.594200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,50,2026-12-07,25.4,10135.7684,0.0,10110.368400000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,51,2026-12-14,25.4,8416.7646,0.0,8391.3646,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2026,52,2026-12-21,25.4,10197.737200000001,0.0,10172.337200000002,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,1,2027-01-04,25.4,7899.6602,0.0,7874.260200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,2,2027-01-11,25.4,7475.1272,0.0,7449.7272,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,3,2027-01-18,25.4,7987.782,0.0,7962.3820000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,4,2027-01-25,25.4,8920.2994,0.0,8894.8994,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,5,2027-02-01,25.4,9398.285399999999,0.0,9372.8854,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,6,2027-02-08,25.4,8794.091,0.0,8768.691,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,7,2027-02-15,25.4,7476.1124,0.0,7450.7124,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,8,2027-02-22,25.4,7380.4824,0.0,7355.0824,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,9,2027-03-01,25.4,10033.8964,0.0,10008.4964,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,10,2027-03-08,25.4,7911.1662,0.0,7885.7662,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,11,2027-03-15,25.4,9064.9418,0.0,9039.5418,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,12,2027-03-22,25.4,9639.851999999999,0.0,9614.452,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,13,2027-03-29,25.4,9350.288,0.0,9324.888,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,14,2027-04-05,25.4,7372.493,0.0,7347.093000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,15,2027-04-12,25.4,8419.5938,0.0,8394.193800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,16,2027-04-19,25.4,8918.7184,0.0,8893.3184,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,17,2027-04-26,25.4,7645.879599999999,0.0,7620.4796,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,18,2027-05-03,25.4,7591.4074,0.0,7566.0074,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,19,2027-05-10,25.4,8476.2152,0.0,8450.815200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,20,2027-05-17,25.4,9803.521,0.0,9778.121000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,21,2027-05-24,25.4,8263.9184,0.0,8238.5184,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,22,2027-05-31,25.4,8237.771,0.0,8212.371000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,23,2027-06-07,25.4,8098.513199999999,0.0,8073.1132,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,24,2027-06-14,25.4,7733.1938,0.0,7707.7938,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,25,2027-06-21,25.4,9813.3388,0.0,9787.9388,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,26,2027-06-28,25.4,9129.385,0.0,9103.985,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,27,2027-07-05,25.4,9593.126999999999,0.0,9567.726999999999,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,28,2027-07-12,25.4,8589.4704,0.0,8564.0704,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,29,2027-07-19,25.4,7962.773,0.0,7937.3730000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,30,2027-07-26,25.4,9504.2552,0.0,9478.8552,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,31,2027-08-02,25.4,7626.12,0.0,7600.72,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,32,2027-08-09,25.4,7409.4332,0.0,7384.033200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,33,2027-08-16,25.4,9691.5178,0.0,9666.1178,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,34,2027-08-23,25.4,7527.1482,0.0,7501.7482,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,35,2027-08-30,25.4,9933.8552,0.0,9908.4552,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,36,2027-09-06,25.4,7844.8696,0.0,7819.4696,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,37,2027-09-13,25.4,8958.9158,0.0,8933.515800000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,38,2027-09-20,25.4,7701.3888,0.0,7675.9888,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,39,2027-09-27,25.4,7521.4232,0.0,7496.0232000000005,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,40,2027-10-04,25.4,9439.197,0.0,9413.797,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,41,2027-10-11,25.4,9791.2426,0.0,9765.8426,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,42,2027-10-18,25.4,8969.4268,0.0,8944.0268,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,43,2027-10-25,25.4,9311.6148,0.0,9286.2148,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,44,2027-11-01,25.4,9533.6548,0.0,9508.2548,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,45,2027-11-08,25.4,9660.3694,0.0,9634.9694,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,46,2027-11-15,25.4,7950.9292,0.0,7925.5292,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,47,2027-11-22,25.4,9867.888,0.0,9842.488000000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,48,2027-11-29,25.4,9110.7066,0.0,9085.3066,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,49,2027-12-06,25.4,8945.719799999999,0.0,8920.3198,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,50,2027-12-13,25.4,8652.9274,0.0,8627.5274,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,51,2027-12-20,25.4,7547.7092,0.0,7522.309200000001,clarix_legacy_capacity,READY
NW08,P01_NW08_GRINDING_1,2027,52,2027-12-27,25.4,7839.1849999999995,0.0,7813.785,clarix_legacy_capacity,READY
