scope_id,scenario,plant,work_center,week,nominal_available_capacity_hours,scheduled_maintenance_hours,downtime_buffer_hours,effective_available_capacity_hours,total_load_hours,overload_hours,overload_pct,bottleneck_flag
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W28,26.16,0.0,6.54,19.62,5869.7038,5850.0838,298.169409,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W29,26.16,0.0,6.54,19.62,7014.8798,6995.2598,356.537197,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W30,26.16,0.0,6.54,19.62,5388.144,5368.524,273.625075,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W31,26.16,4.0,6.54,15.62,6390.45,6374.83,408.119716,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W32,26.16,0.0,6.54,19.62,6111.1896,6091.5696,310.477552,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W33,26.16,0.0,6.54,19.62,6002.4564,5982.8364,304.935594,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W34,26.16,0.0,6.54,19.62,5911.0352,5891.4152,300.276002,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W35,26.16,0.0,6.54,19.62,5434.039,5414.419,275.964271,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W36,26.16,0.0,6.54,19.62,6915.5741,6895.9541,351.475742,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W37,26.16,0.0,6.54,19.62,6378.8527,6359.2327,324.119911,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W38,26.16,0.0,6.54,19.62,5695.0181,5675.3981,289.265956,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W39,26.16,4.0,6.54,15.62,6666.8163,6651.1963,425.812825,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W40,26.16,0.0,6.54,19.62,6660.6007,6640.9807,338.480157,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W41,26.16,0.0,6.54,19.62,5886.0547,5866.4347,299.002787,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W42,26.16,0.0,6.54,19.62,5763.7479,5744.1279,292.769005,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W43,26.16,0.0,6.54,19.62,5568.2393,5548.6193,282.804245,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W44,26.16,0.0,6.54,19.62,6514.9264,6495.3064,331.055374,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W45,26.16,0.0,6.54,19.62,5940.2792,5920.6592,301.766526,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W46,26.16,0.0,6.54,19.62,5954.4068,5934.7868,302.486587,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W47,26.16,4.0,6.54,15.62,6712.8848,6697.2648,428.762153,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W48,26.16,0.0,6.54,19.62,6690.4355,6670.8155,340.000788,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W49,26.16,0.0,6.54,19.62,7078.6438,7059.0238,359.787147,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W50,26.16,0.0,6.54,19.62,7060.585,7040.965,358.866719,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W51,26.16,0.0,6.54,19.62,7186.081,7166.461,365.263049,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2027-W52,26.16,0.0,6.54,19.62,6908.8886,6889.2686,351.134993,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W01,26.16,0.0,6.54,19.62,5978.6703,5959.0503,303.723257,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W02,26.16,0.0,6.54,19.62,5736.5287,5716.9087,291.381687,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W03,26.16,0.0,6.54,19.62,6810.6975,6791.0775,346.130352,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W04,26.16,0.0,6.54,19.62,6617.1559,6597.5359,336.265846,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W05,26.16,0.0,6.54,19.62,5482.9275,5463.3075,278.45604,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W06,26.16,0.0,6.54,19.62,7038.6788,7019.0588,357.750194,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W07,26.16,4.0,6.54,15.62,6457.766,6442.146,412.429322,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W08,26.16,0.0,6.54,19.62,7038.8424,7019.2224,357.758532,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W09,26.16,0.0,6.54,19.62,5939.2749,5919.6549,301.715337,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W10,26.16,0.0,6.54,19.62,6528.9709,6509.3509,331.771197,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W11,26.16,0.0,6.54,19.62,6891.9593,6872.3393,350.272135,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W12,26.16,0.0,6.54,19.62,6632.6777,6613.0577,337.056966,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W13,26.16,0.0,6.54,19.62,7352.802,7333.182,373.76055,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W14,26.16,0.0,6.54,19.62,6702.0448,6682.4248,340.592497,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W15,26.16,4.0,6.54,15.62,5747.1284,5731.5084,366.933956,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W16,26.16,0.0,6.54,19.62,6908.8278,6889.2078,351.131896,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W17,26.16,0.0,6.54,19.62,6949.3668,6929.7468,353.198104,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W18,26.16,0.0,6.54,19.62,7084.5217,7064.9017,360.086731,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W19,26.16,0.0,6.54,19.62,7089.5675,7069.9475,360.343907,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W20,26.16,0.0,6.54,19.62,6369.2639,6349.6439,323.631186,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W21,26.16,0.0,6.54,19.62,5686.3001,5666.6801,288.821614,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W22,26.16,0.0,6.54,19.62,7073.1466,7053.5266,359.506962,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W23,26.16,4.0,6.54,15.62,5792.2354,5776.6154,369.821731,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W24,26.16,0.0,6.54,19.62,6277.6908,6258.0708,318.963855,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W25,26.16,0.0,6.54,19.62,6655.2886,6635.6686,338.209411,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W26,26.16,0.0,6.54,19.62,5927.0981,5907.4781,301.094703,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W27,26.16,0.0,6.54,19.62,7079.9384,7060.3184,359.853129,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W28,26.16,0.0,6.54,19.62,5945.5758,5925.9558,302.036483,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W29,26.16,0.0,6.54,19.62,6330.2038,6310.5838,321.640356,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W30,26.16,0.0,6.54,19.62,6587.8032,6568.1832,334.769786,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W31,26.16,4.0,6.54,15.62,6989.8217,6974.2017,446.491785,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W32,26.16,0.0,6.54,19.62,5766.6758,5747.0558,292.918237,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W33,26.16,0.0,6.54,19.62,6675.6698,6656.0498,339.248206,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W34,26.16,0.0,6.54,19.62,5421.5984,5401.9784,275.330194,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W35,26.16,0.0,6.54,19.62,6909.0712,6889.4512,351.1443,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W36,26.16,0.0,6.54,19.62,5666.2928,5646.6728,287.801874,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W37,26.16,0.0,6.54,19.62,6906.3794,6886.7594,351.007104,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W38,26.16,0.0,6.54,19.62,5694.5582,5674.9382,289.242517,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W39,26.16,4.0,6.54,15.62,7188.3918,7172.7718,459.204341,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W40,26.16,0.0,6.54,19.62,7038.8176,7019.1976,357.757268,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W41,26.16,0.0,6.54,19.62,7180.4526,7160.8326,364.976177,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W42,26.16,0.0,6.54,19.62,5353.8128,5334.1928,271.87527,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W43,26.16,0.0,6.54,19.62,6592.37,6572.75,335.002548,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W44,26.16,0.0,6.54,19.62,6688.3241,6668.7041,339.893173,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W45,26.16,0.0,6.54,19.62,6939.4554,6919.8354,352.692938,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W46,26.16,0.0,6.54,19.62,6694.8812,6675.2613,340.227383,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W47,26.16,4.0,6.54,15.62,6531.0362,6515.4162,417.120118,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W48,26.16,0.0,6.54,19.62,5729.4566,5709.8366,291.021235,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W49,26.16,0.0,6.54,19.62,7097.4641,7077.8441,360.746385,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W50,26.16,0.0,6.54,19.62,7090.5913,7070.9713,360.396089,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W51,26.16,0.0,6.54,19.62,6887.4049,6867.7849,350.040003,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_EXTRUSION_1,2028-W52,26.16,0.0,6.54,19.62,6890.8505,6871.2305,350.21562,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W01,26.16,0.0,6.54,19.62,4482.445,4462.825,227.463048,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W02,26.16,0.0,6.54,19.62,5173.6502,5154.0302,262.692671,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W03,26.16,0.0,6.54,19.62,4382.0522,4362.4322,222.346188,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W04,26.16,0.0,6.54,19.62,4231.6988,4212.0788,214.682915,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W05,26.16,0.0,6.54,19.62,4795.4567,4775.8367,243.416754,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W06,26.16,0.0,6.54,19.62,5506.827,5487.207,279.674158,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W07,26.16,0.0,6.54,19.62,4536.328,4516.708,230.209377,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W08,26.16,0.0,6.54,19.62,4044.4598,4024.8398,205.139642,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W09,26.16,0.0,6.54,19.62,4992.7556,4973.1356,253.472763,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W10,26.16,0.0,6.54,19.62,5048.5197,5028.8997,256.31497,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W11,26.16,0.0,6.54,19.62,4130.0651,4110.4451,209.502809,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W12,26.16,2.0,6.54,17.62,4950.7747,4933.1547,279.974728,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W13,26.16,0.0,6.54,19.62,4011.5577,3991.9377,203.462676,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W14,26.16,0.0,6.54,19.62,4570.0868,4550.4668,231.930011,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W15,26.16,0.0,6.54,19.62,4052.5535,4032.9335,205.552166,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W16,26.16,0.0,6.54,19.62,4638.5277,4618.9077,235.418333,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W17,26.16,0.0,6.54,19.62,4234.2531,4214.6331,214.813104,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W18,26.16,0.0,6.54,19.62,4373.1783,4353.5583,221.893898,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W19,26.16,0.0,6.54,19.62,4986.0471,4966.4271,253.130842,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W20,26.16,0.0,6.54,19.62,4798.3285,4778.7085,243.563125,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W21,26.16,0.0,6.54,19.62,4012.5927,3992.9727,203.515429,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W22,26.16,0.0,6.54,19.62,3962.2371,3942.6171,200.948885,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W23,26.16,0.0,6.54,19.62,4999.246,4979.626,253.803568,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W24,26.16,0.0,6.54,19.62,5427.8614,5408.2414,275.649409,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W25,26.16,2.0,6.54,17.62,4302.7092,4285.0892,243.19462,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W26,26.16,0.0,6.54,19.62,5270.142,5250.522,267.610703,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W27,26.16,0.0,6.54,19.62,4193.5863,4173.9663,212.740384,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W28,26.16,0.0,6.54,19.62,5067.5389,5047.9189,257.28435,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W29,26.16,0.0,6.54,19.62,4523.4353,4503.8153,229.55226,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W30,26.16,0.0,6.54,19.62,4083.0249,4063.4049,207.105247,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W31,26.16,0.0,6.54,19.62,4665.7796,4646.1596,236.807317,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W32,26.16,0.0,6.54,19.62,4659.2329,4639.6129,236.473642,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W33,26.16,0.0,6.54,19.62,4729.4209,4709.8009,240.051013,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W34,26.16,0.0,6.54,19.62,4852.7511,4833.1311,246.336955,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W35,26.16,0.0,6.54,19.62,5271.1895,5251.5695,267.664091,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W36,26.16,0.0,6.54,19.62,4894.5156,4874.8956,248.465626,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W37,26.16,0.0,6.54,19.62,5276.9889,5257.3689,267.959679,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W38,26.16,2.0,6.54,17.62,5382.5013,5364.8813,304.476805,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W39,26.16,0.0,6.54,19.62,4069.5413,4049.9213,206.418007,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W40,26.16,0.0,6.54,19.62,4816.9966,4797.3766,244.514607,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W41,26.16,0.0,6.54,19.62,5220.4129,5200.7929,265.076088,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W42,26.16,0.0,6.54,19.62,4236.7375,4217.1175,214.939727,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W43,26.16,0.0,6.54,19.62,4927.2873,4907.6673,250.135945,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W44,26.16,0.0,6.54,19.62,4458.0799,4438.4599,226.221196,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W45,26.16,0.0,6.54,19.62,4341.4174,4321.7974,220.275097,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W46,26.16,0.0,6.54,19.62,4604.2618,4584.6418,233.671855,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W47,26.16,0.0,6.54,19.62,5296.8286,5277.2086,268.970877,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W48,26.16,0.0,6.54,19.62,5177.2968,5157.6768,262.878532,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W49,26.16,0.0,6.54,19.62,4686.049,4666.429,237.840418,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W50,26.16,0.0,6.54,19.62,4415.0478,4395.4278,224.02792,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W51,26.16,2.0,6.54,17.62,4265.8164,4248.1964,241.100817,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2026-W52,26.16,0.0,6.54,19.62,4096.8844,4077.2644,207.811641,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W01,26.16,0.0,6.54,19.62,4632.0032,4612.3832,235.08579,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W02,26.16,0.0,6.54,19.62,4057.0922,4037.4722,205.783497,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W03,26.16,0.0,6.54,19.62,4271.177,4251.557,216.695056,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W04,26.16,0.0,6.54,19.62,4812.5394,4792.9194,244.287432,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W05,26.16,0.0,6.54,19.62,4716.3088,4696.6888,239.382712,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W06,26.16,0.0,6.54,19.62,4425.8582,4406.2382,224.57891,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W07,26.16,0.0,6.54,19.62,4008.7856,3989.1656,203.321387,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W08,26.16,0.0,6.54,19.62,5293.17,5273.55,268.784404,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W09,26.16,0.0,6.54,19.62,4666.5286,4646.9086,236.845496,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W10,26.16,0.0,6.54,19.62,4279.8914,4260.2714,217.139217,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W11,26.16,0.0,6.54,19.62,5100.5176,5080.8976,258.965221,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W12,26.16,2.0,6.54,17.62,4327.1236,4309.5036,244.580229,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W13,26.16,0.0,6.54,19.62,4315.4716,4295.8516,218.952683,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W14,26.16,0.0,6.54,19.62,4104.1094,4084.4894,208.179888,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W15,26.16,0.0,6.54,19.62,3976.0302,3956.4102,201.651896,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W16,26.16,0.0,6.54,19.62,4120.37,4100.75,209.008665,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W17,26.16,0.0,6.54,19.62,5234.8908,5215.2708,265.814006,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W18,26.16,0.0,6.54,19.62,4792.6065,4772.9865,243.271484,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W19,26.16,0.0,6.54,19.62,3998.0303,3978.4103,202.773206,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W20,26.16,0.0,6.54,19.62,5299.9283,5280.3083,269.128864,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W21,26.16,0.0,6.54,19.62,4860.8311,4841.2111,246.748782,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W22,26.16,0.0,6.54,19.62,4093.202,4073.582,207.623957,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W23,26.16,0.0,6.54,19.62,4669.0621,4649.4421,236.974624,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W24,26.16,0.0,6.54,19.62,4419.5015,4399.8815,224.25492,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W25,26.16,2.0,6.54,17.62,4195.9413,4178.3213,237.135149,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W26,26.16,0.0,6.54,19.62,4728.3255,4708.7055,239.995183,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W27,26.16,0.0,6.54,19.62,4656.5759,4636.9559,236.338219,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W28,26.16,0.0,6.54,19.62,4653.1563,4633.5363,236.163928,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W29,26.16,0.0,6.54,19.62,3970.9285,3951.3085,201.391869,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W30,26.16,0.0,6.54,19.62,4348.6325,4329.0125,220.64284,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W31,26.16,0.0,6.54,19.62,5183.5353,5163.9153,263.196499,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W32,26.16,0.0,6.54,19.62,4864.3457,4844.7257,246.927916,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W33,26.16,0.0,6.54,19.62,5230.4449,5210.8249,265.587406,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W34,26.16,0.0,6.54,19.62,4931.2653,4911.6453,250.338701,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W35,26.16,0.0,6.54,19.62,4848.2186,4828.5986,246.105942,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W36,26.16,0.0,6.54,19.62,5293.3,5273.68,268.79103,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W37,26.16,0.0,6.54,19.62,4977.718,4958.098,252.70632,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W38,26.16,2.0,6.54,17.62,5294.8684,5277.2484,299.503315,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W39,26.16,0.0,6.54,19.62,5064.0918,5044.4718,257.108653,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W40,26.16,0.0,6.54,19.62,4208.1594,4188.5394,213.48315,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W41,26.16,0.0,6.54,19.62,4069.0374,4049.4174,206.392324,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W42,26.16,0.0,6.54,19.62,4999.0162,4979.3962,253.791855,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W43,26.16,0.0,6.54,19.62,4210.1186,4190.4986,213.583007,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W44,26.16,0.0,6.54,19.62,4845.5112,4825.8912,245.967951,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W45,26.16,0.0,6.54,19.62,4768.2996,4748.6796,242.032599,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W46,26.16,0.0,6.54,19.62,4169.4618,4149.8418,211.510795,True
mvp_3plant,unexpected_breakdown,NW02,P01_NW02_GRINDING_1,2027-W47,26.16,0.0,6.54,19.62,5068.5874,5048.9674,257.337788,True
